Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type,From_latitude,From_longitude,To_latitude,To_longitude
26/12/2024,PA008,Perth,New York,Economy,"1,965.00",No,3,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
22/09/2024,PA007,New York,Perth,Economy,"2,535.00",No,1,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
18/02/2024,PA006,Tokyo,London,Economy,"2,420.00",No,0,,35.6821936,139.762221,51.5074456,-0.1277653
02/02/2024,PA012,Tokyo,Perth,Business Class,793.20,No,2,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
05/04/2024,PA011,Perth,Tokyo,Economy,"2,600.00",No,0,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
11/09/2024,PA001,London,New York,Economy,"2,145.00",No,2,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
05/11/2024,PA001,London,New York,Business Class,354.00,No,0,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
02/12/2024,PA001,London,New York,First Class,524.00,No,3,,51.5074456,-0.1277653,40.7127281,-74.0060152
19/10/2024,PA001,London,New York,Premium Economy,"1,492.50",No,0,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
14/07/2024,PA009,New York,Tokyo,Business Class,382.80,No,1,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
21/02/2024,PA003,London,Perth,First Class,357.00,No,0,Egg Free,51.5074456,-0.1277653,-31.9558933,115.8605855
09/01/2024,PA002,New York,London,Business Class,718.80,No,3,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
13/01/2024,PA001,London,New York,Premium Economy,"1,352.50",No,1,Dairy Free,51.5074456,-0.1277653,40.7127281,-74.0060152
06/05/2024,PA011,Perth,Tokyo,Business Class,681.60,No,2,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
08/12/2024,PA002,New York,London,First Class,694.00,No,2,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
15/01/2024,PA006,Tokyo,London,Premium Economy,627.50,No,3,Vegan,35.6821936,139.762221,51.5074456,-0.1277653
24/03/2024,PA007,New York,Perth,Premium Economy,"1,040.00",No,2,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
31/10/2024,PA005,London,Tokyo,Premium Economy,"1,610.00",No,0,,51.5074456,-0.1277653,35.6821936,139.762221
06/04/2024,PA004,Perth,London,Economy,"3,480.00",No,0,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
22/02/2024,PA005,London,Tokyo,Premium Economy,"1,452.50",No,3,,51.5074456,-0.1277653,35.6821936,139.762221
15/05/2024,PA001,London,New York,Business Class,289.20,No,0,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
02/07/2024,PA003,London,Perth,First Class,398.00,No,0,Nut Free,51.5074456,-0.1277653,-31.9558933,115.8605855
04/09/2024,PA012,Tokyo,Perth,Economy,"1,940.00",No,3,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
06/12/2024,PA005,London,Tokyo,Business Class,462.00,No,1,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
07/06/2024,PA012,Tokyo,Perth,Premium Economy,"1,472.50",No,1,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
21/04/2024,PA009,New York,Tokyo,Economy,"1,170.00",No,1,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
02/04/2024,PA012,Tokyo,Perth,Economy,"2,880.00",No,2,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
01/08/2024,PA002,New York,London,Business Class,744.00,No,1,Dairy Free,40.7127281,-74.0060152,51.5074456,-0.1277653
18/07/2024,PA010,Tokyo,New York,Premium Economy,"1,122.50",No,1,Egg Free,35.6821936,139.762221,40.7127281,-74.0060152
18/12/2024,PA009,New York,Tokyo,Economy,"3,465.00",No,0,Egg Free,40.7127281,-74.0060152,35.6821936,139.762221
04/11/2024,PA002,New York,London,First Class,513.00,No,2,Dairy Free,40.7127281,-74.0060152,51.5074456,-0.1277653
07/02/2024,PA006,Tokyo,London,Business Class,468.00,No,0,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
04/09/2024,PA005,London,Tokyo,Economy,"2,530.00",No,2,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
25/05/2024,PA007,New York,Perth,First Class,311.00,No,3,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
19/10/2024,PA009,New York,Tokyo,Business Class,265.20,No,2,Nut Free,40.7127281,-74.0060152,35.6821936,139.762221
29/08/2024,PA001,London,New York,Economy,"3,395.00",No,2,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
07/08/2024,PA003,London,Perth,First Class,665.00,No,0,Egg Free,51.5074456,-0.1277653,-31.9558933,115.8605855
25/03/2024,PA001,London,New York,First Class,279.00,No,1,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
13/01/2024,PA002,New York,London,Economy,"3,040.00",No,0,,40.7127281,-74.0060152,51.5074456,-0.1277653
02/04/2024,PA009,New York,Tokyo,Economy,"2,830.00",No,2,Egg Free,40.7127281,-74.0060152,35.6821936,139.762221
28/12/2024,PA010,Tokyo,New York,Business Class,703.20,No,3,Egg Free,35.6821936,139.762221,40.7127281,-74.0060152
26/06/2024,PA008,Perth,New York,Business Class,439.20,No,1,Nut Free,-31.9558933,115.8605855,40.7127281,-74.0060152
24/11/2024,PA001,London,New York,Premium Economy,567.50,No,1,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
20/07/2024,PA012,Tokyo,Perth,First Class,677.00,No,0,,35.6821936,139.762221,-31.9558933,115.8605855
22/12/2024,PA001,London,New York,Premium Economy,"1,475.00",No,1,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
14/12/2024,PA001,London,New York,First Class,348.00,No,1,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
25/09/2024,PA004,Perth,London,First Class,683.00,No,1,Vegetarian,-31.9558933,115.8605855,51.5074456,-0.1277653
24/09/2024,PA012,Tokyo,Perth,Premium Economy,610.00,No,1,Nut Free,35.6821936,139.762221,-31.9558933,115.8605855
21/02/2024,PA002,New York,London,Business Class,273.60,No,3,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
29/04/2024,PA012,Tokyo,Perth,First Class,691.00,No,3,,35.6821936,139.762221,-31.9558933,115.8605855
08/01/2024,PA010,Tokyo,New York,Business Class,438.00,No,1,Egg Free,35.6821936,139.762221,40.7127281,-74.0060152
29/01/2024,PA002,New York,London,Business Class,624.00,No,2,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
09/09/2024,PA003,London,Perth,First Class,259.00,No,3,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
29/08/2024,PA010,Tokyo,New York,Premium Economy,"1,075.00",No,2,Nut Free,35.6821936,139.762221,40.7127281,-74.0060152
27/08/2024,PA001,London,New York,Economy,"2,700.00",No,1,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
02/03/2024,PA012,Tokyo,Perth,Business Class,368.40,No,3,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
19/01/2024,PA011,Perth,Tokyo,Economy,"2,055.00",No,3,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
06/11/2024,PA009,New York,Tokyo,Premium Economy,520.00,No,0,Dairy Free,40.7127281,-74.0060152,35.6821936,139.762221
22/03/2024,PA006,Tokyo,London,Premium Economy,735.00,No,3,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
30/10/2024,PA008,Perth,New York,First Class,218.00,No,0,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
23/05/2024,PA003,London,Perth,Premium Economy,675.00,No,3,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
25/03/2024,PA010,Tokyo,New York,Premium Economy,"1,275.00",No,3,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
02/09/2024,PA003,London,Perth,First Class,346.00,No,0,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
28/07/2024,PA002,New York,London,Business Class,738.00,No,3,Dairy Free,40.7127281,-74.0060152,51.5074456,-0.1277653
14/05/2024,PA009,New York,Tokyo,First Class,352.00,No,2,,40.7127281,-74.0060152,35.6821936,139.762221
14/09/2024,PA010,Tokyo,New York,Business Class,444.00,No,3,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
29/12/2024,PA006,Tokyo,London,Premium Economy,"1,397.50",No,1,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
26/11/2024,PA006,Tokyo,London,Economy,"1,395.00",No,0,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
12/02/2024,PA008,Perth,New York,Business Class,636.00,No,1,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
08/06/2024,PA007,New York,Perth,Economy,"2,725.00",No,3,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
06/10/2024,PA008,Perth,New York,Premium Economy,"1,140.00",No,0,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
30/07/2024,PA004,Perth,London,Economy,"2,250.00",No,1,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
08/12/2024,PA005,London,Tokyo,Economy,"2,105.00",No,0,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
26/12/2024,PA011,Perth,Tokyo,First Class,400.00,No,1,Vegetarian,-31.9558933,115.8605855,35.6821936,139.762221
11/07/2024,PA001,London,New York,First Class,514.00,No,3,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
12/05/2024,PA004,Perth,London,Premium Economy,590.00,No,1,Vegan,-31.9558933,115.8605855,51.5074456,-0.1277653
05/10/2024,PA009,New York,Tokyo,Business Class,642.00,No,2,Egg Free,40.7127281,-74.0060152,35.6821936,139.762221
08/06/2024,PA006,Tokyo,London,Premium Economy,865.00,No,2,Nut Free,35.6821936,139.762221,51.5074456,-0.1277653
11/02/2024,PA006,Tokyo,London,Premium Economy,835.00,No,0,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
09/07/2024,PA005,London,Tokyo,First Class,424.00,No,0,Dairy Free,51.5074456,-0.1277653,35.6821936,139.762221
06/02/2024,PA007,New York,Perth,First Class,618.00,No,0,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
09/01/2024,PA008,Perth,New York,Economy,"1,865.00",No,0,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
26/09/2024,PA007,New York,Perth,Premium Economy,"1,545.00",No,2,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
12/12/2024,PA003,London,Perth,First Class,349.00,No,0,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
23/01/2024,PA009,New York,Tokyo,Economy,"1,315.00",No,2,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
03/02/2024,PA008,Perth,New York,Economy,"1,280.00",No,1,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
24/04/2024,PA011,Perth,Tokyo,Business Class,500.40,No,0,Dairy Free,-31.9558933,115.8605855,35.6821936,139.762221
10/11/2024,PA008,Perth,New York,Premium Economy,932.50,No,3,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
15/12/2024,PA004,Perth,London,Economy,"2,500.00",No,2,Egg Free,-31.9558933,115.8605855,51.5074456,-0.1277653
24/12/2024,PA010,Tokyo,New York,Economy,"1,170.00",No,0,Egg Free,35.6821936,139.762221,40.7127281,-74.0060152
20/06/2024,PA005,London,Tokyo,Business Class,746.40,No,0,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
04/09/2024,PA005,London,Tokyo,Business Class,355.20,No,3,,51.5074456,-0.1277653,35.6821936,139.762221
06/06/2024,PA007,New York,Perth,Business Class,645.60,No,3,Dairy Free,40.7127281,-74.0060152,-31.9558933,115.8605855
04/10/2024,PA006,Tokyo,London,Business Class,448.80,No,3,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
27/02/2024,PA001,London,New York,Premium Economy,925.00,No,1,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
01/11/2024,PA012,Tokyo,Perth,Premium Economy,"1,185.00",No,2,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
10/03/2024,PA008,Perth,New York,First Class,466.00,No,0,,-31.9558933,115.8605855,40.7127281,-74.0060152
03/01/2024,PA001,London,New York,First Class,584.00,No,3,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
28/11/2024,PA008,Perth,New York,Economy,"2,990.00",No,2,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
03/04/2024,PA007,New York,Perth,Economy,"1,000.00",No,2,,40.7127281,-74.0060152,-31.9558933,115.8605855
30/06/2024,PA002,New York,London,Business Class,583.20,No,3,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
24/12/2024,PA001,London,New York,Economy,"1,800.00",No,1,Egg Free,51.5074456,-0.1277653,40.7127281,-74.0060152
22/10/2024,PA002,New York,London,Economy,"2,840.00",No,3,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
11/02/2024,PA011,Perth,Tokyo,Business Class,574.80,No,1,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
05/06/2024,PA012,Tokyo,Perth,Premium Economy,"1,357.50",No,2,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
30/06/2024,PA008,Perth,New York,First Class,533.00,No,0,Dairy Free,-31.9558933,115.8605855,40.7127281,-74.0060152
24/08/2024,PA011,Perth,Tokyo,Economy,"1,980.00",No,1,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
16/07/2024,PA011,Perth,Tokyo,Economy,"2,430.00",No,3,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
16/04/2024,PA007,New York,Perth,Premium Economy,802.50,No,1,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
02/05/2024,PA008,Perth,New York,Economy,"1,200.00",No,3,Vegetarian,-31.9558933,115.8605855,40.7127281,-74.0060152
27/04/2024,PA012,Tokyo,Perth,Premium Economy,"1,297.50",No,2,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
18/04/2024,PA002,New York,London,Economy,"2,100.00",No,2,,40.7127281,-74.0060152,51.5074456,-0.1277653
08/09/2024,PA011,Perth,Tokyo,Economy,"1,195.00",No,1,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
03/12/2024,PA003,London,Perth,Economy,"1,590.00",No,0,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
04/08/2024,PA001,London,New York,Premium Economy,705.00,No,0,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
10/06/2024,PA011,Perth,Tokyo,Business Class,339.60,No,1,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
04/09/2024,PA009,New York,Tokyo,Business Class,634.80,No,0,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
11/03/2024,PA002,New York,London,Business Class,526.80,No,3,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
17/07/2024,PA012,Tokyo,Perth,Premium Economy,517.50,No,1,,35.6821936,139.762221,-31.9558933,115.8605855
01/02/2024,PA001,London,New York,Economy,"1,950.00",No,1,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
15/04/2024,PA005,London,Tokyo,Business Class,556.80,No,0,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
11/04/2024,PA012,Tokyo,Perth,First Class,348.00,No,2,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
04/06/2024,PA012,Tokyo,Perth,Economy,"2,420.00",No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
16/05/2024,PA005,London,Tokyo,Premium Economy,"1,400.00",No,0,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
02/08/2024,PA004,Perth,London,Business Class,668.40,No,0,,-31.9558933,115.8605855,51.5074456,-0.1277653
16/05/2024,PA006,Tokyo,London,Business Class,271.20,No,1,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
08/07/2024,PA012,Tokyo,Perth,First Class,335.00,No,0,Vegan,35.6821936,139.762221,-31.9558933,115.8605855
23/11/2024,PA002,New York,London,Economy,"2,280.00",No,1,Egg Free,40.7127281,-74.0060152,51.5074456,-0.1277653
14/09/2024,PA010,Tokyo,New York,Business Class,554.40,No,2,,35.6821936,139.762221,40.7127281,-74.0060152
26/09/2024,PA008,Perth,New York,Economy,"2,970.00",No,2,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
17/08/2024,PA003,London,Perth,Economy,"1,745.00",No,3,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
11/02/2024,PA009,New York,Tokyo,Premium Economy,"1,012.50",No,2,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
16/07/2024,PA004,Perth,London,Economy,"3,220.00",No,3,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
09/06/2024,PA010,Tokyo,New York,Premium Economy,"1,035.00",No,2,Nut Free,35.6821936,139.762221,40.7127281,-74.0060152
31/08/2024,PA002,New York,London,Premium Economy,"1,080.00",No,1,Dairy Free,40.7127281,-74.0060152,51.5074456,-0.1277653
30/03/2024,PA012,Tokyo,Perth,Economy,"1,170.00",No,1,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
28/08/2024,PA012,Tokyo,Perth,First Class,314.00,No,3,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
15/02/2024,PA012,Tokyo,Perth,Business Class,342.00,No,2,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
02/05/2024,PA002,New York,London,First Class,538.00,No,0,,40.7127281,-74.0060152,51.5074456,-0.1277653
25/09/2024,PA007,New York,Perth,Economy,"1,380.00",No,2,Egg Free,40.7127281,-74.0060152,-31.9558933,115.8605855
10/12/2024,PA003,London,Perth,Premium Economy,"1,712.50",No,3,,51.5074456,-0.1277653,-31.9558933,115.8605855
26/12/2024,PA003,London,Perth,Premium Economy,"1,377.50",No,3,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
12/02/2024,PA005,London,Tokyo,First Class,455.00,No,0,Vegetarian,51.5074456,-0.1277653,35.6821936,139.762221
08/03/2024,PA006,Tokyo,London,Premium Economy,"1,245.00",No,1,,35.6821936,139.762221,51.5074456,-0.1277653
27/03/2024,PA003,London,Perth,Business Class,746.40,No,2,,51.5074456,-0.1277653,-31.9558933,115.8605855
31/07/2024,PA010,Tokyo,New York,Business Class,531.60,No,3,,35.6821936,139.762221,40.7127281,-74.0060152
04/06/2024,PA002,New York,London,Business Class,522.00,No,0,Vegetarian,40.7127281,-74.0060152,51.5074456,-0.1277653
27/05/2024,PA006,Tokyo,London,Economy,"3,370.00",No,1,Egg Free,35.6821936,139.762221,51.5074456,-0.1277653
23/01/2024,PA005,London,Tokyo,Economy,"2,780.00",No,3,Egg Free,51.5074456,-0.1277653,35.6821936,139.762221
05/12/2024,PA010,Tokyo,New York,Economy,"3,230.00",No,0,Vegan,35.6821936,139.762221,40.7127281,-74.0060152
16/04/2024,PA012,Tokyo,Perth,First Class,423.00,No,1,Egg Free,35.6821936,139.762221,-31.9558933,115.8605855
17/11/2024,PA010,Tokyo,New York,First Class,202.00,No,3,Dairy Free,35.6821936,139.762221,40.7127281,-74.0060152
07/02/2024,PA007,New York,Perth,Premium Economy,515.00,No,0,,40.7127281,-74.0060152,-31.9558933,115.8605855
25/05/2024,PA007,New York,Perth,First Class,381.00,No,3,Vegetarian,40.7127281,-74.0060152,-31.9558933,115.8605855
31/01/2024,PA010,Tokyo,New York,Economy,"3,445.00",No,0,Vegetarian,35.6821936,139.762221,40.7127281,-74.0060152
02/10/2024,PA002,New York,London,Business Class,732.00,No,2,Nut Free,40.7127281,-74.0060152,51.5074456,-0.1277653
17/12/2024,PA011,Perth,Tokyo,First Class,201.00,No,0,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
27/08/2024,PA012,Tokyo,Perth,Business Class,414.00,No,2,Vegetarian,35.6821936,139.762221,-31.9558933,115.8605855
19/02/2024,PA002,New York,London,First Class,238.00,No,0,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
20/01/2024,PA009,New York,Tokyo,Business Class,769.20,No,2,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
12/03/2024,PA002,New York,London,Business Class,331.20,No,2,Vegan,40.7127281,-74.0060152,51.5074456,-0.1277653
18/01/2024,PA006,Tokyo,London,Business Class,595.20,No,3,Vegetarian,35.6821936,139.762221,51.5074456,-0.1277653
13/05/2024,PA006,Tokyo,London,First Class,520.00,No,2,Dairy Free,35.6821936,139.762221,51.5074456,-0.1277653
16/05/2024,PA003,London,Perth,Premium Economy,"1,537.50",No,0,Vegan,51.5074456,-0.1277653,-31.9558933,115.8605855
10/06/2024,PA001,London,New York,Business Class,309.60,No,1,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
14/08/2024,PA001,London,New York,Economy,"1,520.00",No,2,Nut Free,51.5074456,-0.1277653,40.7127281,-74.0060152
09/12/2024,PA011,Perth,Tokyo,Premium Economy,"1,575.00",No,2,Egg Free,-31.9558933,115.8605855,35.6821936,139.762221
02/03/2024,PA009,New York,Tokyo,First Class,619.00,No,0,Vegan,40.7127281,-74.0060152,35.6821936,139.762221
27/01/2024,PA005,London,Tokyo,Economy,"2,235.00",No,0,Egg Free,51.5074456,-0.1277653,35.6821936,139.762221
05/01/2024,PA001,London,New York,Business Class,654.00,No,1,Vegetarian,51.5074456,-0.1277653,40.7127281,-74.0060152
07/10/2024,PA010,Tokyo,New York,Premium Economy,"1,372.50",No,0,Egg Free,35.6821936,139.762221,40.7127281,-74.0060152
05/12/2024,PA004,Perth,London,Economy,"1,445.00",No,3,Dairy Free,-31.9558933,115.8605855,51.5074456,-0.1277653
18/12/2024,PA004,Perth,London,First Class,347.00,No,3,Egg Free,-31.9558933,115.8605855,51.5074456,-0.1277653
03/03/2024,PA009,New York,Tokyo,Premium Economy,"1,412.50",No,3,Vegetarian,40.7127281,-74.0060152,35.6821936,139.762221
18/03/2024,PA012,Tokyo,Perth,Economy,"1,495.00",No,1,,35.6821936,139.762221,-31.9558933,115.8605855
22/06/2024,PA008,Perth,New York,First Class,553.00,No,3,Egg Free,-31.9558933,115.8605855,40.7127281,-74.0060152
09/05/2024,PA001,London,New York,Economy,"3,010.00",No,0,Vegan,51.5074456,-0.1277653,40.7127281,-74.0060152
29/02/2024,PA003,London,Perth,Business Class,535.20,No,2,Dairy Free,51.5074456,-0.1277653,-31.9558933,115.8605855
28/04/2024,PA003,London,Perth,First Class,581.00,No,0,Vegetarian,51.5074456,-0.1277653,-31.9558933,115.8605855
16/08/2024,PA011,Perth,Tokyo,Premium Economy,"1,067.50",No,0,Vegan,-31.9558933,115.8605855,35.6821936,139.762221
16/10/2024,PA011,Perth,Tokyo,Premium Economy,"1,730.00",No,1,,-31.9558933,115.8605855,35.6821936,139.762221
29/08/2024,PA010,Tokyo,New York,Business Class,336.00,No,1,,35.6821936,139.762221,40.7127281,-74.0060152
31/03/2024,PA012,Tokyo,Perth,Premium Economy,930.00,No,3,Dairy Free,35.6821936,139.762221,-31.9558933,115.8605855
25/09/2024,PA005,London,Tokyo,Economy,"3,285.00",No,2,Vegan,51.5074456,-0.1277653,35.6821936,139.762221
09/05/2024,PA007,New York,Perth,First Class,352.00,No,0,Vegan,40.7127281,-74.0060152,-31.9558933,115.8605855
